date,open,close,low,high,avgGas
2021-04-05,135.0,95.0,1.0,270.0,70221.47072699998
2021-04-04,120.0,1.0,1.0,140.0,78454.977014
2021-04-03,124.0,120.0,1.0,257.0,81971.46107799998
2021-04-02,196.0,173.0,1.0,320.0,66111.44917099999
2021-04-01,148.5,310.0,1.0,310.0,64495.784011
2021-03-31,271.0,145.76,1.0,360.0,71351.40344299996
2021-03-30,150.0,100.0,1.0,546.0,79809.65172300002
2021-03-29,134.0,96.0,1.0,244.0,75071.23874499997
2021-03-28,112.0,149.05,3.0,206.8,89720.101541
2021-03-27,148.0,96.0,1.0,168.0,76168.38899099999
2021-03-26,141.0,126.0,1.0,200.0,71075.18897399999
2021-03-25,161.0,171.0,1.0,320.0,63542.06333500001
2021-03-24,195.3,173.0,1.0,299.2,66805.14106000002
2021-03-23,180.0,173.15,1.0,274.0,71224.066276
2021-03-22,188.76,174.0,1.0,306.0,65275.487199999996
2021-03-21,175.45,113.0,1.0,198.0,78749.776437
2021-03-20,120.0,149.0,1.0,227.5,71006.99001399998
2021-03-19,159.0,171.0,1.0,205.0,69221.92997299998
2021-03-18,160.0,211.47,1.0,382.0,69007.13893299998
2021-03-17,158.5,189.0,1.0,300.0,70749.49248200005
2021-03-16,245.0,237.0,1.0,341.0,63063.10243800002
2021-03-15,208.0,1.0,1.0,288.0,63911.120548000006
2021-03-14,183.84,132.0,1.0,208.0,65463.817923999995
2021-03-13,153.0,160.6,1.0,249.75,68310.503212
2021-03-12,182.0,202.4,1.0,257.0,67032.38016200004
2021-03-11,183.0,104.13,1.0,268.4,77592.265541
2021-03-10,140.0,156.0,1.0,239.8,69933.197531
2021-03-09,128.7,228.0,1.0,228.0,69848.13144700002
2021-03-08,193.0,145.25,1.0,199.0,68331.58632399999
2021-03-07,1.0,92.75,1.0,256.0,72745.00632199996
2021-03-06,124.0,82.0,1.0,159.0,76466.96000899999
2021-03-05,121.2,113.0,1.0,175.73,76801.14033899996
2021-03-04,134.4,123.0,1.0,276.21,68008.73368200002
2021-03-03,112.11,79.0,1.0,213.0,75001.77077699998
2021-03-02,96.0,129.92,1.0,850.0,73283.92840300003
2021-03-01,104.5,106.59,1.0,199.0,79395.69755600001
2021-02-28,105.0,1.0,1.0,171.0,71065.92037700002
2021-02-27,131.0,134.0,1.0,333.0,72101.302897
2021-02-26,125.0,246.0,1.0,285.0,76088.39692899998
2021-02-25,262.5,135.53,1.0,262.5,78756.111382
2021-02-24,169.0,137.0,1.0,500.0,69728.873028
2021-02-23,182.6,274.0,1.0,1094.0,65743.44723499997
2021-02-22,239.0,112.0,1.0,1054.35,65797.70390100002
2021-02-21,155.1,214.5,1.0,221.55,67803.563026
2021-02-20,196.9,191.0,1.0,356.0,62955.17475500001
2021-02-19,219.0,110.0,1.0,303.0,65024.444013
2021-02-18,150.95,157.3,1.0,250.0,70450.864463
2021-02-17,193.0,231.0,1.0,361.0,67880.72944900002
2021-02-16,211.0,1.0,1.0,268.0,72262.68987399997
2021-02-15,214.29,86.0,1.0,615.0,75818.85272899996
2021-02-14,169.0,147.0,1.0,273.0,70528.32108699999
2021-02-13,147.0,138.5,1.0,288.75,70836.96524600002
2021-02-12,195.0,162.8,1.0,386.1,70503.131582
2021-02-11,145.0,119.93,30.1,302.32,69023.92968299997
2021-02-10,127.5,100.0,1.0,379.0,64734.01816899998
2021-02-09,275.0,240.0,1.0,499.0,65619.27181799998
2021-02-08,277.0,145.21,1.0,445.0,64146.670811
2021-02-07,100.0,1.0,1.0,337.0,73869.50381800001
2021-02-06,101.0,311.0,1.0,461.0,77425.52599699999
2021-02-05,317.0,217.0,1.0,588.0,64680.62931900002
2021-02-04,239.0,256.0,1.0,408.47,65975.560932
2021-02-03,214.2,145.0,1.0,338.0,61674.786168000006
2021-02-02,159.0,242.0,1.0,350.0,67304.38713700001
2021-02-01,1.0,71.0,1.0,227.0,66431.008518
2021-01-31,189.0,90.2,1.0,257.0,69099.700664
2021-01-30,120.0,119.0,1.0,212.0,69241.12261100004
2021-01-29,74.0,216.0,1.0,330.0,66093.101859
2021-01-28,186.0,82.5,1.0,186.0,80811.189381
2021-01-27,134.0,63.0,1.0,279.5,75752.395229
2021-01-26,52.0,101.3,0.02,126.0,77564.43087999997
2021-01-25,63.0,200.0,1.0,201.0,72707.32546
2021-01-24,159.0,61.0,1.0,159.0,80149.39682000005
2021-01-23,59.0,129.04,1.0,129.04,84541.747497
2021-01-22,132.0,291.0,1.0,419.0,70780.65332
2021-01-21,205.2,60.5,1.0,251.0,73457.79965799999
2021-01-20,81.6,64.9,3.0,188.0,72213.78825800002
2021-01-19,55.5,84.0,1.0,170.0,70271.88390199999
2021-01-18,81.6,52.0,1.0,114.45,72975.331313
2021-01-17,1.0,103.0,1.0,103.0,74825.88950999998
2021-01-16,79.0,64.0,1.0,171.0,73180.42828000002
2021-01-15,104.0,48.0,1.0,401.0,68373.81684500001
2021-01-14,76.0,56.0,1.0,203.0,72679.113968
2021-01-13,72.0,76.0,1.0,158.4,75413.916471
2021-01-12,70.0,85.0,1.0,136.0,73883.18107299999
2021-01-11,84.0,94.0,1.0,702.0,72667.803228
2021-01-10,96.0,58.0,1.0,230.0,71150.64140899997
2021-01-09,97.0,101.0,1.0,141.0,72979.70718499998
2021-01-08,106.7,70.0,1.0,363.76,72992.615944
2021-01-07,108.65,116.0,1.0,404.3,67974.09207999996
2021-01-06,130.0,110.0,1.0,198.0,67901.173139
2021-01-05,115.5,199.0,1.0,270.0,67404.09208499998
2021-01-04,160.0,220.0,1.0,640.0,65829.05316799998
2021-01-03,210.0,79.0,1.0,585.0,69790.84029000004
2021-01-02,73.7,85.0,1.0,242.0,73875.08361700003
2021-01-01,88.0,64.22,1.0,106.0,77042.74340200004
2020-12-31,77.0,122.0,1.0,150.0,67033.83407099998
2020-12-30,164.0,107.8,1.0,205.0,78990.49009999998
2020-12-29,82.0,106.0,9.0,148.0,70107.17612399999
2020-12-28,30.1,140.0,1.0,283.8,68112.37500400003
2020-12-27,123.0,92.0,1.0,272.55,72233.28091300001
2020-12-26,89.0,68.0,1.0,117.7,77676.91461899999
2020-12-25,85.0,87.15,1.0,202.0,72149.163964
2020-12-24,61.0,1.0,1.0,244.0,76084.39099800003
2020-12-23,248.0,85.8,33.0,579.0,65018.04962399997
2020-12-22,85.0,70.6,1.0,119.0,77214.07003799999
2020-12-21,75.0,30.1,1.0,182.0,72981.88110399999
2020-12-20,1.0,25.1,1.0,75.0,90808.33854800003
2020-12-19,1.0,39.0,1.0,304.0,88497.49396599998
2020-12-18,50.0,98.55,0.25,134.73,80511.900721
2020-12-17,83.0,110.0,1.0,421.2,67182.96136500002
2020-12-16,101.0,70.0,1.0,210.0,69734.785122
2020-12-15,73.0,48.0,1.0,123.0,75047.09264999999
2020-12-14,62.0,41.8,1.0,110.0,76388.44093699999
2020-12-13,32.71,30.0,1.0,75.0,77548.306392
2020-12-12,32.0,83.0,1.0,93.0,80057.541115
2020-12-11,85.8,57.0,3.0,108.0,76731.952983
2020-12-10,48.59,51.0,1.0,79.0,77600.374433
2020-12-09,40.66,30.0,1.0,93.0,75070.48332200001
2020-12-08,96.0,44.0,1.0,112.0,77015.303192
2020-12-07,34.5,30.0,1.0,73.0,89731.06579099997
2020-12-06,41.0,27.5,1.0,41.0,102043.29098600002
2020-12-05,35.0,30.0,1.0,40.7,89679.81473800002
2020-12-04,77.55,37.4,1.0,80.3,76876.63606199999
2020-12-03,38.0,26.21,1.0,75.0,83125.799639
2020-12-02,35.0,36.0,1.0,60.0,74111.28533999999
2020-12-01,33.6,69.01,1.0,233.89,75695.33907199999
2020-11-30,56.0,39.4,1.0,227.2,73668.81626899999
2020-11-29,39.0,12.3,1.0,40.0,106520.67935299998
2020-11-28,21.0,22.0,1.0,40.0,102557.79732500005
2020-11-27,15.0,40.0,1.0,62.0,82868.38885099998
2020-11-26,37.09,22.1,1.0,496.0,79101.08862199995
2020-11-25,70.0,33.0,1.0,96.0,71861.48003199996
2020-11-24,40.0,79.0,1.0,134.0,67419.928185
2020-11-23,75.0,59.0,1.0,140.63,67899.516084
2020-11-22,70.0,1.0,1.0,106.0,73150.96358699998
2020-11-21,59.4,44.0,1.46,144.0,73778.76101600002
2020-11-20,47.0,38.0,20.3,116.0,73156.31846
2020-11-19,36.0,44.0,1.0,77.0,77588.90805399998
2020-11-18,44.0,76.0,1.0,192.0,78795.59724600003
2020-11-17,59.29,39.0,1.0,150.0,79023.72529700001
2020-11-16,38.0,28.6,1.0,88.0,83083.03820399994
2020-11-15,32.0,16.1,1.0,50.0,88170.46188700001
2020-11-14,13.0,26.4,1.0,44.0,187874.91139
2020-11-13,37.0,13.32,1.0,97.0,80515.16327600002
2020-11-12,15.0,35.0,1.0,236.25,95686.09223199997
2020-11-11,19.2,42.0,1.0,79.44,119978.916499
2020-11-10,41.0,28.0,1.0,84.0,75801.753662
2020-11-09,23.0,18.0,1.0,82.0,92481.679691
2020-11-08,21.1,23.0,1.0,34.0,97792.10326400006
2020-11-07,17.1,49.0,1.0,110.0,84012.18833599999
2020-11-06,48.0,31.22,1.0,131.0,73891.33814
2020-11-05,30.0,23.0,1.0,122.0,78399.74858800002
2020-11-04,19.0,28.0,1.0,63.0,90705.81770299998
2020-11-03,25.0,25.0,1.0,80.0,86230.74924500001
2020-11-02,26.0,36.0,9.0,86.0,75481.88488599999
2020-11-01,26.78,23.0,1.0,38.03,92160.90956899998
2020-10-31,24.0,21.0,1.0,66.0,86703.679127
2020-10-30,19.8,45.0,15.1,84.0,77640.73356300002
2020-10-29,45.0,28.0,1.0,116.0,83429.82207699999
2020-10-28,25.41,30.0,1.0,141.0,75762.04215300002
2020-10-27,28.0,18.7,1.0,70.0,84575.59302900001
2020-10-26,16.9,20.0,1.0,99.0,83856.73756300002
2020-10-25,18.0,21.01,1.0,35.2,107871.958279
2020-10-24,17.0,20.2,1.0,37.0,109869.09945600001
2020-10-23,20.0,30.0,1.0,200.0,75401.04172799998
2020-10-22,25.0,55.0,20.0,99.0,69092.76606999998
2020-10-21,44.0,38.5,1.0,155.0,79824.473804
2020-10-20,49.0,20.6,1.0,172.5,83219.09159899999
2020-10-19,1.0,23.1,1.0,105.0,77161.25016
2020-10-18,20.0,20.0,1.0,46.0,86149.152067
2020-10-17,18.7,33.0,1.0,42.0,99993.202704
2020-10-16,38.0,20.2,1.0,82.0,101354.25597600001
2020-10-15,46.0,39.5,1.0,111.0,71893.10902499998
2020-10-14,34.0,23.0,1.0,500.0,71738.21791200002
2020-10-13,43.2,25.0,1.0,300.0,83744.022912
2020-10-12,45.0,22.1,1.0,125.0,85626.18620900004
2020-10-11,25.0,32.0,1.0,61.23,98192.23251599997
2020-10-10,39.0,40.0,1.0,69.0,96967.92941799999
2020-10-09,44.0,49.0,1.0,130.81,89917.63339699998
2020-10-08,40.0,51.1,1.0,115.0,79704.91216800001
2020-10-07,63.0,76.0,6.0,113.0,97913.648975
2020-10-06,69.0,96.0,1.0,177.45,76623.830868
2020-10-05,88.0,57.0,1.0,124.0,79170.62359399999
2020-10-04,62.0,49.0,1.0,370.0,113019.63929199998
2020-10-03,39.0,42.0,1.0,114.0,110300.79773300003
2020-10-02,45.0,60.0,1.0,130.0,99299.74774899997
2020-10-01,56.08,73.0,1.0,242.0,92964.80362299997
2020-09-30,75.48,77.0,1.0,206.0,74894.91274700001
2020-09-29,75.0,190.0,1.0,262.63,81721.19504899999
2020-09-28,135.0,46.2,1.0,171.0,80761.73509800002
2020-09-27,53.0,53.0,42.0,130.0,98330.55230700003
2020-09-26,51.0,71.63,1.0,110.0,95738.619399
2020-09-25,76.0,63.8,1.0,132.0,89648.622056
2020-09-24,57.0,74.0,1.0,183.7,85542.74467300004
2020-09-23,87.0,94.0,1.0,214.0,80074.79735799998
2020-09-22,71.0,97.0,1.0,295.0,77985.21772900003
2020-09-21,96.7,81.0,1.0,372.0,74234.98401700001
2020-09-20,100.1,109.0,1.0,214.0,84239.673864
2020-09-19,96.0,160.0,1.0,465.0,79462.76902600002
2020-09-18,176.0,182.0,1.0,463.0,69333.736487
2020-09-17,267.0,105.0,30.1,755.0,59241.01643800001
2020-09-16,88.0,123.0,6.0,216.0,80252.45947599999
2020-09-15,135.0,108.0,1.0,300.0,90834.29749200001
2020-09-14,85.0,94.5,1.0,330.0,78228.17145900003
2020-09-13,90.0,80.0,62.0,171.6,97208.68863899999
2020-09-12,97.55,85.0,49.6,121.0,83393.48161900003
2020-09-11,90.0,126.0,1.0,218.0,101387.972397
2020-09-10,126.0,94.0,1.0,276.1,74587.59864600004
2020-09-09,112.0,88.0,1.0,175.0,84615.831228
2020-09-08,106.0,85.0,1.0,137.0,93551.09140700003
2020-09-07,84.0,89.0,1.0,145.73,81438.96074800003
2020-09-06,80.0,126.0,1.0,169.0,99472.24043600007
2020-09-05,118.0,119.9,1.0,495.0,85514.96540600002
2020-09-04,94.5,302.94,88.43,439.0,83945.548152
2020-09-03,439.5,317.0,1.0,515.0,78058.124309
2020-09-02,300.0,480.0,1.0,646.0,71731.854199
2020-09-01,500.0,218.0,1.0,549.0,67849.167763
2020-08-31,199.0,131.0,1.0,350.0,65601.83715800001
2020-08-30,133.0,90.0,1.0,402.63,73932.61817400003
2020-08-29,75.0,63.0,1.0,129.0,79763.57068999998
2020-08-28,74.0,55.65,1.0,145.0,87679.96249799998
2020-08-27,55.0,62.0,10.0,137.0,83130.443648
2020-08-26,64.81,60.0,1.0,136.0,82905.89893200001
2020-08-25,60.0,64.0,1.0,185.0,69779.38127899998
2020-08-24,65.0,56.0,1.0,151.5,83159.280063
2020-08-23,55.0,62.0,52.0,97.0,95851.90677199999
2020-08-22,68.2,141.0,60.0,145.2,86202.52495199999
2020-08-21,126.5,93.45,1.0,264.0,68040.038487
2020-08-20,96.0,97.0,1.0,148.0,75998.629423
2020-08-19,93.0,104.0,1.0,188.0,73186.96911700002
2020-08-18,106.0,91.0,1.0,174.0,71696.091311
2020-08-17,94.0,82.0,70.0,169.0,74413.92658400002
2020-08-16,87.15,70.0,1.0,213.0,85121.92478700003
2020-08-15,87.0,112.0,76.0,132.0,79476.25269300003
2020-08-14,112.0,161.0,1.0,305.0,73953.83171500001
2020-08-13,161.0,246.8,1.0,368.0,70873.252325
2020-08-12,215.2,126.0,126.0,284.9,68174.730375
2020-08-11,143.0,93.0,70.02,200.0,66161.31053099998
2020-08-10,72.8,59.0,1.0,200.0,64957.257070000014
2020-08-09,59.0,49.0,39.3,117.0,70330.11662600003
2020-08-08,35.0,40.0,1.0,100.0,77663.48541
2020-08-07,50.0,46.0,1.0,109.0,66254.74298199997
2020-08-06,44.0,33.5,6.0,84.0,77279.87860399998
2020-08-05,29.0,37.0,29.0,79.0,70323.437982
2020-08-04,38.0,44.0,1.0,80.0,79651.147156
2020-08-03,38.0,40.0,1.0,105.0,71730.90340499999
2020-08-02,36.0,40.0,1.0,204.96,85896.52719999998
2020-08-01,40.0,42.67,35.0,80.0,77109.36068099999
2020-07-31,40.0,46.0,9.0,106.0,73931.72417900006
2020-07-30,43.05,53.9,30.1,90.3,77235.77296199999
2020-07-29,45.1,44.0,39.0,108.96,79681.64178699999
2020-07-28,44.0,40.0,32.41,91.0,72888.37742899996
2020-07-27,68.0,39.0,39.0,152.9,72363.80054799998
2020-07-26,36.0,49.0,9.0,104.1,72634.65786899997
2020-07-25,52.0,59.0,40.0,102.0,77249.15237800003
2020-07-24,45.0,41.0,1.0,97.0,74214.82944
2020-07-23,40.02,41.0,40.0,124.0,71779.22885599999
2020-07-22,66.0,37.0,9.0,100.0,74385.54996200002
2020-07-21,40.0,42.0,1.0,110.0,77213.79059499997
2020-07-20,45.0,36.0,1.0,100.0,66878.66038999998
2020-07-19,33.0,32.0,30.0,67.1,76211.36879299999
2020-07-18,30.0,31.0,23.1,80.0,78956.19874499996
2020-07-17,29.0,31.0,24.0,81.0,75403.31069300004
2020-07-16,34.0,25.0,20.0,80.85,74257.49728
2020-07-15,25.0,24.0,1.0,76.0,80816.86370399999
2020-07-14,22.0,20.0,1.0,60.0,80118.17533099999
2020-07-13,21.0,21.0,1.0,90.0,95297.60699400002
2020-07-12,15.01,20.0,1.0,47.0,92552.88504100003
2020-07-11,18.3,26.0,1.0,46.25,91931.33191499997
2020-07-10,23.0,23.4,1.0,55.0,80949.65339899999
2020-07-09,25.0,27.0,15.0,68.0,77717.37367400003
2020-07-08,28.0,19.0,6.0,84.0,75168.95244200002
2020-07-07,20.0,25.0,17.52,58.0,94342.96485699998
2020-07-06,26.0,20.0,1.0,51.0,89653.055241
2020-07-05,23.0,25.0,18.0,38.0,119170.21047099997
2020-07-04,24.31,24.42,1.0,41.0,96857.71696700001
2020-07-03,23.0,27.0,1.0,56.0,83421.96835700002
2020-07-02,25.0,26.57,23.14,50.0,89781.018006
2020-07-01,26.0,27.0,1.0,76.0,90701.61120499998
2020-06-30,25.0,25.0,1.0,75.0,85617.04669399998
2020-06-29,26.5,26.0,6.0,51.0,75544.05119
2020-06-28,24.0,23.3,1.0,41.0,83727.08549900002
2020-06-27,24.0,26.0,20.0,51.0,91245.879092
2020-06-26,24.65,27.58,1.0,48.0,82877.18586700001
2020-06-25,26.0,27.6,6.0,52.0,86157.791592
2020-06-24,22.0,35.0,15.0,61.6,72497.99911799999
2020-06-23,30.0,23.25,6.0,57.0,77634.20958899999
2020-06-22,24.0,14.6,14.6,57.0,73548.88122100002
2020-06-21,14.9,15.0,11.0,76.8,99875.20395300003
2020-06-20,16.0,19.0,1.0,36.0,92966.550037
2020-06-19,24.0,28.0,6.0,50.0,84308.65425500002
2020-06-18,20.9,25.53,1.0,45.0,69656.90925799999
2020-06-17,30.0,21.4,21.0,65.9,82248.157832
2020-06-16,22.0,23.1,1.0,100.0,83581.44382600003
2020-06-15,27.0,1.0,1.0,76.0,79960.44616000004
2020-06-14,12.0,14.7,1.0,34.5,102918.73419500004
2020-06-13,22.86,20.0,1.0,40.0,91809.35455400005
2020-06-12,19.8,25.0,1.0,45.0,89806.39455900001
2020-06-11,23.1,22.0,1.0,66.0,84250.94500499996
2020-06-10,20.0,20.0,1.0,59.0,72575.12426400001
2020-06-09,27.0,22.0,15.0,45.0,73009.84528499999
2020-06-08,30.0,25.41,1.0,51.41,75542.85160699999
2020-06-07,22.0,32.0,16.0,55.5,80813.546705
2020-06-06,23.76,25.41,1.0,93.0,82493.527811
2020-06-05,19.1,14.01,14.01,50.84,96229.49299599997
2020-06-04,16.2,16.3,1.0,42.0,96347.247136
2020-06-03,21.0,19.9,1.0,40.25,88581.05436400003
2020-06-02,22.0,30.0,1.0,70.0,74169.41412599997
2020-06-01,24.0,20.0,1.0,46.0,69648.594622
2020-05-31,17.0,20.0,1.0,40.0,95220.593633
2020-05-30,19.0,14.3,1.0,50.0,81735.08485700002
2020-05-29,14.0,31.0,1.0,44.0,77307.81353899995
2020-05-28,36.25,28.0,1.0,51.0,77136.46065999997
2020-05-27,27.5,25.2,1.0,72.0,75333.33170999997
2020-05-26,20.0,20.0,1.0,41.25,80090.755189
2020-05-25,20.79,16.5,15.0,52.5,83006.397072
2020-05-24,20.0,15.0,6.0,40.0,84939.160156
2020-05-23,20.0,14.0,1.0,29.0,90957.89686199997
2020-05-22,16.0,24.0,1.0,40.0,77247.54142200001
2020-05-21,24.0,28.0,9.0,81.0,76354.59916500002
2020-05-20,25.0,16.0,1.0,51.0,92556.2121000001
2020-05-19,16.0,18.2,1.0,42.0,84568.08556099999
2020-05-18,16.0,19.0,2.5,50.0,84388.482542
2020-05-17,21.0,16.0,7.4,38.81,85750.17661700003
2020-05-16,11.0,17.1,1.0,30.0,81154.04381699998
2020-05-15,16.5,20.0,14.0,41.0,73713.01514799998
2020-05-14,19.9,12.0,1.0,56.0,87223.44089600003
2020-05-13,20.0,15.0,13.0,55.5,83761.47623499998
2020-05-12,15.0,13.0,1.0,51.0,77337.984382
2020-05-11,10.0,16.0,1.0,28.15,83936.195003
2020-05-10,8.0,56.1,4.0,90.0,79396.65710099998
2020-05-09,60.0,10.0,1.0,60.0,76603.32966400005
2020-05-08,12.0,13.3,1.0,29.4,83187.33081100002
2020-05-07,17.0,13.0,4.0,24.0,79373.48031000003
2020-05-06,8.0,3.74,1.0,27.0,91841.07914399994
2020-05-05,6.0,8.0,2.0,25.0,106526.06550699999
2020-05-04,6.0,3.01,2.4,18.0,101591.49599499995
2020-05-03,3.0,8.0,1.0,20.0,83411.66093200001
2020-05-02,9.0,5.61,0.0,15.0,83542.07510799999
2020-05-01,5.6,7.07,1.0,20.0,82595.31421299999
2020-04-30,5.5,6.0,1.0,48.0,73163.79914499998
2020-04-29,5.0,2.0,0.0,30.0,81562.60337
2020-04-28,5.0,2.3,1.0,16.0,84582.348961
2020-04-27,2.18,3.8,1.0,20.0,80281.54329300001
2020-04-26,2.0,2.0,1.21,19.97,78196.544946
2020-04-25,1.6,4.0,1.0,15.0,91676.11829099999
2020-04-24,3.63,4.0,1.0,20.0,81596.52290900004
2020-04-23,10.0,6.0,1.0,20.0,76992.84789199999
2020-04-22,8.0,3.0,1.0,20.0,85015.964131
2020-04-21,3.0,8.0,1.0,20.0,84826.73786999997
2020-04-20,5.0,6.9,1.0,20.0,78754.921217
2020-04-19,4.95,5.1,1.0,20.0,106061.576859
2020-04-18,7.5,3.0,1.0,20.63,98656.801432
2020-04-17,4.0,7.0,1.0,13.0,78344.045156
2020-04-16,10.09,7.0,1.11,21.12,88535.87954599997
2020-04-15,11.0,1.1,1.0,13.0,90621.31402399996
2020-04-14,5.0,5.7,0.5,20.0,88826.184432
2020-04-13,2.0,6.16,1.0,20.0,93537.08257199997
2020-04-12,1.1,2.0,1.0,10.0,98381.83609800001
2020-04-11,5.32,2.0,1.0,12.0,107681.438578
2020-04-10,18.0,1.1,1.0,20.0,97988.37925499998
2020-04-09,1.1,8.8,1.0,18.0,109693.82795400001
2020-04-08,8.0,5.0,1.0,23.29,116960.98513399994
2020-04-07,6.8,1.2,1.0,20.0,90489.60541800004
2020-04-06,2.0,5.0,1.0,20.0,93958.79249200001
2020-04-05,5.0,2.0,1.0,10.0,121892.02382700004
2020-04-04,5.0,10.0,1.0,20.0,110045.64763600005
2020-04-03,5.0,7.0,1.0,18.0,88199.69661199999
2020-04-02,2.0,4.0,0.99,18.0,101331.32164899999
2020-04-01,4.0,15.0,1.0,20.0,103911.01624100005
2020-03-31,5.0,13.06,0.0,35.0,106504.145166
2020-03-30,3.0,5.0,1.0,20.0,99108.305483
2020-03-29,1.0,1.0,0.9500000000000001,21.0,105169.50251700003
2020-03-28,10.0,10.0,0.9400000000000001,10.0,112353.36379600002
2020-03-27,2.0,1.24,1.0,20.0,101869.06836800002
2020-03-26,7.07,1.65,1.0,20.0,82843.56824999998
2020-03-25,7.0,5.0,1.0,20.0,93032.18175499998
2020-03-24,1.0,5.0,1.0,20.0,75208.16730200002
2020-03-23,6.0,2.0,1.0,24.0,105924.57865400003
2020-03-22,8.0,1.0,1.0,20.4,84083.42769
2020-03-21,4.4,2.0,1.0,12.9,92834.28912199996
2020-03-20,2.0,5.1,1.0,24.0,89113.67666799996
2020-03-19,5.1,5.0,1.0,34.0,72945.573471
2020-03-18,7.5,2.0,1.0,23.0,82989.17052399999
2020-03-17,2.0,1.43,1.0,30.0,92104.298765
2020-03-16,10.0,2.0,1.0,53.0,114031.34103399998
2020-03-15,9.0,6.0,1.0,30.0,90338.78449300003
2020-03-14,9.6,8.0,1.0,19.0,104928.58703899998
2020-03-13,6.0,102.0,1.0,218.9,82647.23276099996
2020-03-12,94.0,10.0,1.0,200.0,95421.21441999997
2020-03-11,4.0,2.0,1.0,20.0,93017.94811500002
2020-03-10,1.0,1.2,1.0,131.0,104454.13242199998
2020-03-09,1.11,1.1,1.02,18.88,96325.297668
2020-03-08,8.0,1.2,0.9,25.0,144616.442236
2020-03-07,1.0,2.5,0.01,12.55,96167.57843900005
2020-03-06,4.0,2.0,1.0,35.0,147681.328433
2020-03-05,5.0,11.4,0.1,15.0,77500.829416
2020-03-04,1.1,1.0,1.0,34.0,153619.40657400002
2020-03-03,1.0,5.0,0.98,12.15,95616.74610900001
2020-03-02,1.0,1.0,1.0,15.0,90118.38098299997
2020-03-01,1.0,5.4,0.5,20.0,98337.374722
2020-02-29,1.0,1.0,1.0,15.0,86534.86649799999
2020-02-28,1.0,6.0,1.0,50.0,97707.79604499995
2020-02-27,3.0,5.0,1.0,41.0,136148.75274800003
2020-02-26,1.78,1.0,1.0,50.0,94436.828143
2020-02-25,2.0,12.0,1.0,35.0,96550.35334800003
2020-02-24,1.0,8.0,1.0,35.0,99396.56050900003
2020-02-23,4.0,1.2,0.86,35.0,101105.28677499999
2020-02-22,5.83,1.0,1.0,30.0,79705.24126299999
2020-02-21,5.5,8.0,0.49,35.0,87057.00234099998
2020-02-20,2.0,1.0,0.88,25.0,87656.88477799999
2020-02-19,9.0,1.0,0.99,40.0,156179.28987099993
2020-02-18,2.0,7.7,0.8200000000000001,20.0,95727.17673099999
2020-02-17,6.0,2.0,1.0,22.0,86256.361431
2020-02-16,8.0,6.0,0.81,21.0,112546.20659500005
2020-02-15,1.0,5.0,1.0,30.0,79191.77217599998
2020-02-14,3.8,7.0,1.0,30.0,79811.94532799997
2020-02-13,5.0,15.0,1.0,20.0,79603.640356
2020-02-12,5.0,30.0,0.1,30.0,90061.10543299998
2020-02-11,3.0,1.0,1.0,20.0,154710.27923400005
2020-02-10,9.0,1.0,1.0,20.0,103171.36059400001
2020-02-09,8.0,1.4,0.9,25.0,107712.003642
2020-02-08,2.0,3.1,1.0,40.0,95930.453804
2020-02-07,1.0,3.0,1.0,18.0,137769.735172
2020-02-06,3.0,6.0,1.0,18.0,121520.895724
2020-02-05,6.0,2.0,1.0,20.0,105177.95422400004
2020-02-04,14.1,2.0,1.0,51.0,136389.04633200003
2020-02-03,2.0,1.0,1.0,16.0,105196.19186299999
2020-02-02,1.0,8.0,0.8,35.0,100189.96518099999
2020-02-01,2.4,5.0,1.0,15.0,104613.99910400003
2020-01-31,3.0,1.4,0.81,15.0,104195.01077999998
2020-01-30,2.0,2.0,0.81,50.0,135304.00064899997
2020-01-29,1.0,1.73,1.0,22.0,94367.144297
2020-01-28,7.0,1.5,1.0,20.0,100591.97349199999
2020-01-27,2.0,5.0,0.1,20.0,112066.46636899999
2020-01-26,3.0,1.0,1.0,30.0,194032.36606400006
2020-01-25,8.0,2.0,0.72,32.0,120610.49669230767
2020-01-21,6.0,1.0,1.0,14.29,68419.80231827957
2020-01-20,1.0,1.1,0.33,12.0,88281.93791400001
2020-01-19,1.5,7.0,0.78,20.0,92887.47203800002
2020-01-18,2.0,2.0,0.71,40.0,95200.864432
2020-01-17,1.0,1.0,1.0,60.0,96703.816115
2020-01-16,4.0,6.0,0.76,20.0,81624.72512599996
2020-01-15,2.0,2.0,1.0,21.0,98054.11732099998
2020-01-14,7.0,5.0,1.0,13.2,92010.79017699997
2020-01-13,5.0,1.0,0.8,20.0,132662.01932100003
2020-01-12,1.0,1.0,1.0,20.0,107770.906507
2020-01-11,10.0,0.71,0.71,20.0,125239.25178000004
2020-01-10,6.6,20.0,1.0,21.0,86817.66743599997
2020-01-09,1.0,5.0,0.7000000000000001,20.0,132887.76020100006
2020-01-08,1.0,5.0,0.86,20.0,95532.39672999998
2020-01-07,1.0,1.0,1.0,50.0,104553.1690576923
2020-01-06,1.0,1.0,0.8,22.0,91066.66359100005
2020-01-05,2.0,1.01,0.0,22.0,154147.048756
2020-01-04,3.0,1.0,1.0,50.0,79479.04563800001
2020-01-03,1.2,1.0,1.0,25.0,137984.41738299996
2020-01-02,2.0,1.0,0.7000000000000001,50.0,106664.17923600007
2020-01-01,20.0,4.0,0.6000000000000001,20.0,119438.87536300001
