Date,Open,High,Low,Close,Volume,Personal Saving %,Close/Last
2017-12-22,822.643005,827.682983,543.762024,674.859985,4977710080,6.6,2683.34
2017-12-26,763.369995,786.789978,760.934998,773.835999,2201159936,6.6,2680.5
2017-12-27,774.969971,789.252991,738.413025,762.84198,2100029952,6.6,2682.62
2017-12-28,762.208008,763.31897,701.187012,737.02301,2389149952,6.6,2687.54
2017-12-29,740.388977,770.117004,729.607971,753.59198,2648969984,6.6,2673.61
2018-01-02,772.346008,914.830017,772.346008,884.44397,5783349760,7.4,2695.81
2018-01-03,886.0,974.471008,868.450989,962.719971,5093159936,7.4,2713.06
2018-01-04,961.713013,1045.079956,946.085999,980.921997,6502859776,7.4,2723.99
2018-01-05,975.75,1075.390015,956.325012,997.719971,6683149824,7.4,2743.15
2018-01-08,1158.26001,1266.930054,1016.049988,1148.530029,8450970112,7.4,2747.71
2018-01-09,1146.0,1320.97998,1145.48999,1299.73999,7965459968,7.4,2751.29
2018-01-10,1300.339966,1417.380005,1226.599976,1255.819946,9214950400,7.4,2748.23
2018-01-11,1268.089966,1337.300049,1135.170044,1154.930054,7235899904,7.4,2767.56
2018-01-12,1158.290039,1296.040039,1120.089966,1273.199951,5222300160,7.4,2786.24
2018-01-16,1292.630005,1292.630005,875.544983,1053.689941,8405139968,7.4,2776.42
2018-01-17,1061.339966,1090.22998,780.921997,1014.25,8545160192,7.4,2802.56
2018-01-18,1016.440002,1100.310059,967.758972,1036.280029,5938319872,7.4,2798.03
2018-01-19,1028.819946,1093.219971,1003.710022,1039.099976,4084450048,7.4,2810.3
2018-01-22,1055.349976,1089.099976,930.741028,1003.26001,3810099968,7.4,2832.97
2018-01-23,1004.169983,1023.22998,920.539978,986.229004,3556699904,7.4,2839.13
2018-01-24,987.47699,1062.439941,965.807983,1058.780029,3944039936,7.4,2837.54
2018-01-25,1063.219971,1104.660034,1034.73999,1056.030029,4050190080,7.4,2839.25
2018-01-26,1052.699951,1080.599976,996.783997,1055.170044,3617690112,7.4,2872.87
2018-01-29,1246.699951,1256.699951,1169.079956,1182.359985,3715079936,7.4,2853.53
2018-01-30,1184.130005,1184.630005,1058.969971,1071.130005,4107859968,7.4,2822.43
2018-01-31,1071.089966,1128.660034,1034.5,1118.310059,3757560064,7.4,2823.81
2018-02-01,1119.369995,1161.349976,984.81897,1036.790039,5261680128,7.6,2821.98
2018-02-02,1035.77002,1035.77002,757.97998,915.784973,6713290240,7.6,2762.13
2018-02-05,834.958008,856.645996,644.598999,697.950989,4269530112,7.6,2648.94
2018-02-06,707.737,796.439026,574.419006,793.122009,6518269952,7.6,2695.14
2018-02-07,790.427979,851.200012,723.432983,757.067993,3896179968,7.6,2681.66
2018-02-08,755.843018,845.085999,755.843018,817.807007,3708189952,7.6,2581.0
2018-02-09,818.47998,884.004028,788.833984,883.86499,2495820032,7.6,2619.55
2018-02-12,817.507996,875.937012,817.507996,868.70697,2243450112,7.6,2656.0
2018-02-13,869.29303,870.708984,828.836975,845.257996,2081170048,7.6,2662.94
2018-02-14,844.278992,926.429016,844.278992,923.560974,2818370048,7.6,2698.63
2018-02-15,923.728027,951.947998,911.111023,936.976013,2900100096,7.6,2731.2
2018-02-16,934.786011,950.005005,917.848022,944.210022,2369449984,7.6,2732.22
2018-02-20,943.567017,965.265015,892.953979,895.370972,2545260032,7.6,2716.26
2018-02-21,894.13501,912.375,830.562988,849.971008,2531729920,7.6,2701.33
2018-02-22,849.262024,875.926025,802.66803,812.844971,2150370048,7.6,2703.96
2018-02-23,811.585022,886.317993,794.791016,864.189026,2334820096,7.6,2747.3
2018-02-26,845.278015,880.392029,842.31897,869.315002,2044480000,7.6,2779.6
2018-02-27,870.36499,896.258972,867.096985,878.265015,2053980032,7.6,2744.28
2018-02-28,877.934021,890.107971,855.124023,855.198975,1963980032,7.6,2713.83
2018-03-01,856.012024,880.302002,851.919983,872.200012,1868519936,7.6,2677.67
2018-03-02,871.763977,876.377991,852.421997,856.853027,1894419968,7.6,2691.25
2018-03-05,866.846008,869.919983,853.52002,853.684021,1898489984,7.6,2720.94
2018-03-06,853.817017,853.817017,809.93103,816.950989,1943069952,7.6,2728.12
2018-03-07,816.270996,825.606995,726.546997,752.830994,2175419904,7.6,2726.8
2018-03-08,752.570007,773.767029,696.169006,704.596008,1891640064,7.6,2738.97
2018-03-09,702.197021,729.156006,648.106995,728.916016,2233019904,7.6,2786.57
2018-03-12,724.406006,742.513977,683.268005,699.830994,1764999936,7.6,2783.02
2018-03-13,698.153015,713.734985,682.349976,690.827026,1425959936,7.6,2765.31
2018-03-14,691.218994,702.783997,594.099976,614.291016,1810560000,7.6,2749.48
2018-03-15,614.838989,620.616028,579.505005,611.304016,1770460032,7.6,2747.33
2018-03-16,611.778015,623.16803,587.862,601.666016,1417350016,7.6,2752.01
2018-03-19,546.625977,558.099976,519.122986,556.726013,2046790016,7.6,2712.92
2018-03-20,556.721985,567.090027,521.203979,557.174988,1833680000,7.6,2716.94
2018-03-21,559.099976,589.606995,550.572021,561.731995,1781270016,7.6,2711.93
2018-03-22,562.103027,577.565979,523.088989,539.702026,1523459968,7.6,2643.69
2018-03-23,539.864014,540.487,512.127014,539.619019,1596349952,7.6,2588.26
2018-03-26,524.286987,526.379028,470.440002,489.950989,1638880000,7.6,2658.55
2018-03-27,489.589996,491.459015,449.971008,450.115997,1617939968,7.6,2612.62
2018-03-28,450.290985,466.210999,444.860992,446.278992,1514179968,7.6,2605.0
2018-03-29,448.075012,450.812988,385.812988,385.967987,1970230016,7.6,2640.87
2018-04-02,379.699005,395.17099,377.592987,386.424988,1102259968,7.4,2581.88
2018-04-03,387.312012,418.967987,383.532013,416.893005,1363399936,7.4,2614.45
2018-04-04,416.484985,417.471985,375.309998,380.542999,1287730048,7.4,2644.69
2018-04-05,379.946991,387.716003,369.81601,383.231995,1210680064,7.4,2662.84
2018-04-06,382.730988,385.195007,366.911011,370.285004,967105984,7.4,2604.47
2018-04-09,400.856995,429.251007,390.609985,398.526001,1478390016,7.4,2613.16
2018-04-10,399.411011,415.888,393.878998,414.243011,1196000000,7.4,2656.87
2018-04-11,415.023987,430.540009,412.471008,430.540009,1439040000,7.4,2642.19
2018-04-12,430.161011,493.058014,417.412994,492.94101,2519360000,7.4,2663.99
2018-04-13,493.160004,526.469971,482.658997,492.734985,2419249920,7.4,2656.3
2018-04-16,532.073975,534.197021,500.25,511.147003,1758979968,7.4,2677.84
2018-04-17,511.144989,518.031006,502.563995,502.894012,1760359936,7.4,2706.39
2018-04-18,503.30899,525.09198,503.045013,524.789001,1762940032,7.4,2708.64
2018-04-19,524.038025,567.888977,523.262024,567.888977,2256869888,7.4,2693.13
2018-04-20,567.989014,618.715027,560.28302,615.718018,2849469952,7.4,2670.14
2018-04-23,621.198975,646.700012,621.034973,642.547974,2386830080,7.4,2670.29
2018-04-24,643.39801,708.875,643.39801,708.15802,3581860096,7.4,2634.56
2018-04-25,707.062012,707.062012,600.211975,615.416016,4216140032,7.4,2639.4
2018-04-26,618.078979,663.18103,604.007019,662.809021,2984009984,7.4,2666.94
2018-04-27,662.109009,684.867981,647.031982,647.031982,2598129920,7.4,2669.91
2018-04-30,689.760986,694.439026,666.117004,669.924011,2853100032,7.4,2648.05
2018-05-01,670.463013,674.403015,637.539978,673.612976,2678960128,7.5,2654.8
2018-05-02,674.075012,688.84198,667.419983,687.148987,2822269952,7.5,2635.67
2018-05-03,686.591003,784.341003,686.591003,779.54303,4210939904,7.5,2629.73
2018-05-04,776.775024,803.745972,762.632019,785.624023,3533410048,7.5,2663.42
2018-05-07,793.338989,795.757996,710.177979,753.724976,4316120064,7.5,2672.63
2018-05-08,755.008972,774.249023,728.129028,752.856995,2920489984,7.5,2671.92
2018-05-09,752.901978,759.528992,718.471985,752.275024,2877870080,7.5,2697.79
2018-05-10,752.578979,766.747986,726.664001,727.276978,2748950016,7.5,2723.07
2018-05-11,727.013,736.97699,669.825012,679.585999,3290080000,7.5,2727.72
2018-05-14,732.732971,742.169983,695.791992,730.549011,3005110016,7.5,2730.13
2018-05-15,731.143005,739.052002,700.994995,708.870972,2523069952,7.5,2711.45
2018-05-16,708.086975,710.200012,682.541016,707.049988,2476130048,7.5,2722.46
2018-05-17,708.718018,718.833008,668.833984,672.656982,2350619904,7.5,2720.13
2018-05-18,672.10199,695.031006,663.809021,694.367004,2305740032,7.5,2712.97
2018-05-21,717.192993,719.278015,692.494019,699.221985,2005170048,7.5,2733.01
2018-05-22,700.177979,700.976013,644.026001,647.741028,2230469888,7.5,2724.44
2018-05-23,646.669983,651.635986,572.952026,583.585022,2995429888,7.5,2733.29
2018-05-24,584.536011,610.817993,557.205994,601.755005,2791099904,7.5,2727.76
2018-05-25,602.140015,617.185974,575.624023,586.734009,2110919936,7.5,2721.33
2018-05-29,516.14801,572.263977,516.14801,565.388,2330820096,7.5,2689.86
2018-05-30,566.830017,583.135986,545.43103,559.590027,2053970048,7.5,2724.01
2018-05-31,558.497009,585.538025,557.065979,577.64502,1985040000,7.5,2705.27
2018-06-01,578.671997,589.093018,567.664978,580.04303,1945890048,7.6,2734.62
2018-06-04,619.437012,623.429016,583.747009,592.984985,1903430016,7.6,2746.87
2018-06-05,593.406006,611.330017,580.981995,609.302979,1844269952,7.6,2748.8
2018-06-06,610.262024,611.643005,596.395996,607.124023,1756530048,7.6,2772.35
2018-06-07,607.687012,616.143982,601.692993,605.187012,1880140032,7.6,2770.37
2018-06-08,605.442993,608.810974,595.593018,601.077026,1637779968,7.6,2779.03
2018-06-11,524.856995,536.857971,515.268982,533.283997,1982119936,7.6,2782.0
2018-06-12,532.710022,538.955017,491.234985,496.842987,1932760064,7.6,2786.85
2018-06-13,498.018005,501.904999,459.003998,477.493988,2080130048,7.6,2775.63
2018-06-14,478.381012,523.544983,467.466003,519.742004,2458650112,7.6,2782.49
2018-06-15,520.47998,521.304993,487.468994,491.003998,1808269952,7.6,2779.66
2018-06-18,499.382996,521.796021,494.06601,518.890991,1513869952,7.6,2773.75
2018-06-19,519.02301,542.353027,516.312012,537.95697,1726569984,7.6,2762.59
2018-06-20,538.505981,541.015015,519.369019,536.268005,1596290048,7.6,2767.32
2018-06-21,536.447021,543.71698,524.258972,527.367004,1462070016,7.6,2749.76
2018-06-22,527.19397,527.19397,456.877014,465.816986,2226030080,7.6,2754.88
2018-06-25,455.936005,470.343994,448.895996,460.309998,4007950080,7.6,2717.07
2018-06-26,460.733002,461.213013,432.772003,432.772003,1356560000,7.6,2723.06
2018-06-27,432.243988,444.243011,424.838989,442.36499,1368940032,7.6,2699.63
2018-06-28,442.290009,443.618011,419.683014,422.36499,1360790016,7.6,2716.31
2018-06-29,422.587006,441.792999,407.946991,436.009003,1564499968,7.6,2718.37
2018-07-02,453.824005,479.130005,447.110992,475.346985,1625789952,7.6,2726.71
2018-07-03,475.385986,483.854004,462.582001,464.195007,1683939968,7.6,2713.22
2018-07-05,467.286987,483.225006,464.628998,474.411987,1828610048,7.6,2736.61
2018-07-06,474.356995,479.652008,457.61499,474.011993,1627609984,7.6,2759.82
2018-07-09,488.877991,490.85199,475.174988,476.682007,1533799936,7.6,2784.17
2018-07-10,476.161987,478.317993,433.959991,434.424011,1789069952,7.6,2793.84
2018-07-11,434.515015,447.31601,429.506989,446.518005,1422470016,7.6,2774.02
2018-07-12,446.502014,446.502014,422.809998,430.074005,1495440000,7.6,2798.29
2018-07-13,430.740997,442.363007,430.740997,434.027008,1489670016,7.6,2801.31
2018-07-16,450.424988,480.65799,446.798004,480.65799,1858680064,7.6,2798.43
2018-07-17,480.076996,508.779999,468.915009,501.002014,2288100096,7.6,2809.55
2018-07-18,500.838013,513.432983,474.359009,480.513,2371559936,7.6,2815.62
2018-07-19,480.627991,483.23999,465.141998,469.618988,2068739968,7.6,2804.49
2018-07-20,469.307007,469.307007,443.692993,450.697998,1821350016,7.6,2801.83
2018-07-23,459.438995,469.765991,449.727997,450.852997,1596999936,7.6,2806.98
2018-07-24,451.135986,481.141998,450.565002,479.372986,2287520000,7.6,2820.4
2018-07-25,479.906006,482.868011,466.473999,472.493011,1930780032,7.6,2846.07
