date,Day of Year,id,nlikes,nretweets,compound,neg,neu,pos
2020-02-24,55.0,1.2319941987897042e+18,3.6909630606860158,0.9739445910290238,0.15040778364116095,0.02950560686015831,0.8923027704485488,0.07819030343007916
2020-02-25,56.0,1.232358416635023e+18,3.6558255897069336,1.0100071479628305,0.1292312365975697,0.030946032880629023,0.8975268048606148,0.07153073624017155
2020-02-26,57.0,1.2326874470299425e+18,3.93902962644912,1.982825246887076,0.12646182911120654,0.0328978102189781,0.8962700729927008,0.0708364104765994
2020-02-28,59.0,1.2334253681547983e+18,3.6206313416009017,1.3928974069898534,0.1631824689966178,0.029518038331454343,0.885206313416009,0.08527452085682073
2020-03-01,61.0,1.2342006389888855e+18,2.677545056015587,0.6648806624452022,0.16628821237213834,0.02961373599610326,0.8883565513882123,0.08202679006332197
2020-03-02,62.0,1.2344993940877276e+18,4.544065206316862,1.2694854814060113,0.15110677534386144,0.033593479368313806,0.88655781966378,0.07984309730005094
2020-03-04,64.0,1.2352676366741112e+18,5.6526967930029155,1.6169825072886297,0.14916115160349855,0.034668367346938775,0.8862401603498542,0.07909475218658892
2020-03-05,65.0,1.2356149616202148e+18,3.774652440995797,1.710636922082121,0.15623142580019397,0.031584869059165854,0.8883834464920789,0.08002909796314259
2020-03-06,66.0,1.2359768458814564e+18,3.97072474116387,0.9489468047126026,0.13381895751517317,0.03569439485897894,0.8851824348446984,0.07912352731167441
2020-03-07,67.0,1.236344738778073e+18,2.857406552838025,0.6562067374250116,0.15615514536225195,0.02920627595754499,0.8866091370558375,0.08418550992155054
2020-03-08,68.0,1.2367036370602788e+18,2.0,0.6510757717492984,0.14280093545369504,0.032,0.8895144995322731,0.07847942001870907
2020-03-09,69.0,1.237049277323627e+18,3.2933439617377442,0.8776404942208051,0.13834683140693502,0.033321642088481464,0.8886349143084894,0.07804105221203667
2020-03-10,70.0,1.237389316947513e+18,3.288423153692615,1.0813373253493015,0.15878972055888224,0.03091566866267465,0.8856412175648702,0.08344311377245509
2020-03-12,72.0,1.2381598204260396e+18,4.270949720670391,0.8969972067039106,0.0665425279329609,0.0517122905027933,0.8744863826815642,0.0738072625698324
2020-03-13,73.0,1.2384708314365704e+18,3.1928838951310863,0.672752808988764,0.04204602059925094,0.0692940074906367,0.859246254681648,0.0714559925093633
2020-03-15,75.0,1.2392436698962406e+18,1.8287888395688014,0.5561192136968929,0.12157558655675334,0.03747051363348129,0.8895986049461001,0.07292644261255549
2020-03-16,76.0,1.239594157269969e+18,2.2458706937234543,0.7541293062765455,0.10949141104294478,0.03609249646059462,0.8904459650778669,0.0734572911750826
2020-03-17,77.0,1.2399253312718633e+18,2.126259946949602,0.6917771883289124,0.1286879045092838,0.03596710875331565,0.887040848806366,0.07699310344827587
2020-03-19,79.0,1.240665457063254e+18,3.0666299559471364,0.8023127753303965,0.12003017621145376,0.03226101321585903,0.8934476872246696,0.0743012114537445
2020-03-21,81.0,1.241392052480805e+18,2.3330550918196993,0.6085141903171953,0.11073747913188647,0.03727545909849749,0.893974123539232,0.06874791318864774
2020-03-23,83.0,1.2421467236912927e+18,2.473554127533366,0.8437963420662382,0.1357444389520514,0.031196737518536827,0.8946930301532378,0.07410133465150767
2020-03-24,84.0,1.2424880519528113e+18,3.0456089277049974,0.7297428432799612,0.16839966035904902,0.023302765647743813,0.8998078602620087,0.0768981077147016
2020-03-25,85.0,1.2428241530359875e+18,3.059647302904564,1.2105809128630705,0.12573941908713693,0.03662344398340249,0.8872748962655601,0.07612188796680498
2020-03-27,87.0,1.2435614513278505e+18,4.951108213820079,1.2333767926988266,0.1375094524119948,0.0261864406779661,0.9028233376792699,0.07099152542372882
2020-03-29,89.0,1.2443168479265354e+18,2.0283018867924527,0.566627358490566,0.13623956367924528,0.03326002358490566,0.894091391509434,0.07265094339622641
2020-03-30,90.0,1.2446362312964856e+18,2.2911392405063293,0.7356962025316456,0.13013741772151896,0.03577012658227848,0.8887078481012659,0.07551949367088608
2020-04-01,92.0,1.2455705917611151e+18,1.5806451612903225,1.1774193548387097,0.2046548387096774,0.03088709677419355,0.8614032258064516,0.10769354838709677
2020-04-02,93.0,1.2457487140925975e+18,3.469343696027634,1.0328151986183074,0.1628961139896373,0.023908894645941276,0.9000263385146804,0.07606563039723661
2020-04-03,94.0,1.2460806950691238e+18,4.402002107481559,3.5310853530031614,0.1667345100105374,0.023668071654373023,0.8992070600632244,0.07712802950474183
2020-04-05,96.0,1.246826000569753e+18,2.6230186078566504,0.7891109579600276,0.15648869745003446,0.026542384562370777,0.8963466574776016,0.07711302549965542
2020-04-07,98.0,1.2475748432901978e+18,2.443813387423935,0.7496957403651116,0.1468837322515213,0.0281395537525355,0.8952989858012169,0.07656227180527383
2020-04-08,99.0,1.2478955142460308e+18,3.178498985801217,0.9112576064908722,0.16830877281947262,0.028236308316430023,0.8880867139959432,0.08367292089249492
2020-04-10,101.0,1.2486721739744138e+18,3.2493087557603686,1.0276497695852536,0.1289109677419355,0.030191705069124428,0.8997165898617512,0.07008940092165898
2020-04-11,102.0,1.2490045519442693e+18,5.4856410256410255,3.8666666666666667,0.16932810256410255,0.020706153846153846,0.9014441025641026,0.07785435897435898
2020-04-12,103.0,1.249339652686627e+18,2.5575,0.89,0.16561118749999998,0.025700625,0.894495,0.07980999999999999
2020-04-14,105.0,1.2500894557943375e+18,2.712306872669153,0.7783697389451252,0.15827362812999468,0.02431220031965903,0.8984294086307939,0.07725839104954715
2020-04-16,107.0,1.2508080015372063e+18,3.270995670995671,0.8337662337662337,0.18106670995670995,0.01992034632034632,0.8976978354978354,0.08238831168831169
2020-04-18,109.0,1.251574023975007e+18,2.5329566854990584,1.1833019460138103,0.08861556811048336,0.02430916509730069,0.9215555555555556,0.05413527934714375
2020-04-19,110.0,1.251880865240213e+18,1.6987646499841622,0.43585682610072857,0.08569448843839088,0.02702343997465949,0.9190728539752929,0.05390148875514729
2020-04-21,112.0,1.252647599547659e+18,1.7821143208358943,0.5347264904732637,0.14534250153657038,0.021334050399508298,0.9004385371850031,0.07822833435771359
2020-04-22,113.0,1.252963868785778e+18,2.498749553411933,0.6277241872097178,0.1598344408717399,0.022305466237942124,0.8943969274740978,0.08329939264022865
2020-04-24,115.0,1.253724546636142e+18,2.610488245931284,0.8958408679927667,0.15792777576853526,0.02151500904159132,0.9014940325497287,0.07699095840867992
2020-04-25,116.0,1.2540577600527462e+18,2.854958497160332,0.8287461773700305,0.16917426823940585,0.020943206640454348,0.900661861074705,0.07839799038881608
2020-04-27,118.0,1.2548333997334776e+18,3.4033088235294118,1.0536764705882353,0.1479456617647059,0.029031617647058822,0.9008591911764706,0.07010698529411764
2020-04-28,119.0,1.2551433955301635e+18,3.5355169692186266,1.510655090765588,0.1624608918705604,0.030893449092344122,0.8876432517758485,0.08146882399368588
2020-04-30,121.0,1.2559139857954296e+18,3.0862924780450554,1.1809851088201604,0.14955055364642994,0.03477434135166094,0.8901588392516228,0.0750668193967163
2020-05-01,122.0,1.2562227470522941e+18,2.9006727344677485,0.8816778789077958,0.17753189552829443,0.025706766917293233,0.8916806489908983,0.08261139691333598
2020-05-03,124.0,1.2569707062227067e+18,3.2946035242290748,1.1398678414096917,0.1821023678414097,0.026232929515418505,0.8903226872246696,0.0834443832599119
2020-05-05,126.0,1.2576921467600947e+18,2.8646847770374166,0.7396207073295745,0.1504407483341876,0.033680676576114815,0.8848708354689903,0.08144490005125576
2020-05-07,128.0,1.2584530035430305e+18,2.7770204479065237,0.9655955858487504,0.1966842259006816,0.03446316131126258,0.8811441090555014,0.08440214216163583
2020-05-08,129.0,1.2587964470345439e+18,2.7593730792870312,0.8005531653349723,0.19822283343577138,0.02643761524277812,0.8884176398279041,0.0851358328211432
2020-05-09,130.0,1.2591449943133783e+18,2.5539083557951483,0.7628032345013477,0.21231947439353102,0.023734501347708895,0.8875454851752022,0.08871597035040432
2020-05-10,131.0,1.2595186713329613e+18,1.991810737033667,0.6901728844404004,0.14918994540491357,0.0347147406733394,0.8883362147406734,0.07694404003639672
2020-05-11,132.0,1.2598674007017298e+18,3.118085523734798,0.8250294233032561,0.17386924284032954,0.0233919183993723,0.8991247548058062,0.07748332679482149
2020-05-13,134.0,1.2606287420098248e+18,5.028140989198408,1.6938601478112565,0.17654326321773736,0.03054206935758954,0.8854982944855031,0.08395764638999431
2020-05-14,135.0,1.2609421284706225e+18,3.955325443786982,0.8263313609467455,0.1964537869822485,0.027475739644970413,0.8796130177514793,0.09290917159763314
2020-05-18,139.0,1.262426660775211e+18,10.440961031350717,1.9519484324641079,0.17409926750659244,0.027753296220334015,0.8921139759742162,0.08013243480808674
2020-05-19,140.0,1.262780117527793e+18,3.3763803680981597,1.0892638036809816,0.19937914110429447,0.026638343558282207,0.8888101226993865,0.08455736196319018
2020-05-20,141.0,1.2631424926092127e+18,4.571386168002374,1.0204808548530722,0.20028708815672305,0.022663698426832888,0.8945583259127337,0.08277441377263284
2020-05-21,142.0,1.2635107544017825e+18,4.237764350453173,1.0302114803625377,0.19189166163141994,0.030861933534743206,0.8816172205438065,0.08751148036253777
2020-05-22,143.0,1.2638664984670513e+18,3.540845886442642,0.8852838933951332,0.18214304750869062,0.0259513325608343,0.889657010428737,0.08438818076477404
2020-05-23,144.0,1.2642379863193224e+18,4.048196948682386,0.9618585298196949,0.19920166435506242,0.02137621359223301,0.8944268377253815,0.08420457697642164
2020-05-24,145.0,1.2645634829386355e+18,3.02133436772692,0.925911559348332,0.19798816912335143,0.020686190845616757,0.8928960434445307,0.08642009309542281
2020-05-26,147.0,1.2653123530997558e+18,2.6660007990411505,0.8593687574910108,0.1898294446664003,0.024193367958449858,0.8961514182980423,0.07965441470235717
2020-05-28,149.0,1.2660639150623043e+18,3.397760754272245,0.8223335297583971,0.177969652327637,0.02405598114319387,0.897581319976429,0.07836063641720684
2020-05-29,150.0,1.266399873833242e+18,3.0254703328509405,0.8816208393632416,0.1922773950795948,0.023483357452966716,0.8971134587554269,0.07940289435600578
2020-05-30,151.0,1.2667729140610058e+18,2.98712715855573,0.7105180533751962,0.19684329670329673,0.022467503924646783,0.8977224489795919,0.07980816326530613
2020-05-31,152.0,1.2671268898538092e+18,2.087031900138696,0.6154646324549237,0.18835755894590847,0.023368238557558946,0.8900735090152566,0.08655894590846047
2020-06-01,153.0,1.267467501056457e+18,5.011961722488039,1.4757347915242651,0.19833335611756664,0.02240840738209159,0.894474025974026,0.08311961722488038
2020-06-03,155.0,1.2682039648120714e+18,3.3895857088559485,1.0672748004561003,0.22239331052831623,0.02883542379323451,0.8750315469403269,0.09613302926643862
2020-06-05,157.0,1.26895200711865e+18,4.187565126780132,1.7085793678360541,0.19565352552969784,0.025832928100034735,0.8907172629385203,0.08344459881903439
2020-06-06,158.0,1.2692991412583163e+18,2.659223634489866,0.7385778083132944,0.2333600137409825,0.024548608725523873,0.882777739608382,0.09265647543799382
2020-06-07,159.0,1.269667166908036e+18,2.679089709762533,0.9713060686015831,0.25191701846965703,0.025818601583113457,0.8736652374670184,0.10051846965699208
2020-06-08,160.0,1.2700293530951316e+18,3.5,1.1009174311926606,0.20372170298165135,0.020755733944954127,0.895415137614679,0.0838259747706422
2020-06-09,161.0,1.2703911286414881e+18,3.262172284644195,1.0878709305675598,0.20575231921636417,0.02247306251800634,0.8899265341400173,0.08759636992221263
2020-06-10,162.0,1.2707524672916754e+18,4.320342946219798,1.2868277474668746,0.20330218238503506,0.02970018186541959,0.8787012210963887,0.09159651857625357
2020-06-11,163.0,1.2711101552860695e+18,2.73767082590612,1.1428995840760547,0.21324070112893642,0.029131610219845516,0.8781628045157458,0.09270291146761735
2020-06-12,164.0,1.2714753028088896e+18,4.014889815366289,1.3767123287671232,0.22479070875521145,0.0307066706372841,0.865312686122692,0.10397498511018465
2020-06-13,165.0,1.271836628948634e+18,2.866119355857278,0.8269655825702558,0.19305301547205558,0.030694347963372278,0.875816545626776,0.09348784338490686
2020-06-14,166.0,1.2722017832911224e+18,3.2105100463678515,0.9310664605873261,0.21579489953632147,0.026160123647604328,0.8777270479134467,0.09610911901081917
2020-06-15,167.0,1.27254038831932e+18,4.2234432234432235,1.2927072927072927,0.21562990342990343,0.025893439893439892,0.8806796536796537,0.09343389943389943
2020-06-17,169.0,1.2732805739779223e+18,3.629578438147892,0.9754664823773325,0.18324305459571527,0.03272252937111265,0.8834398756046994,0.08384174153420872
2020-06-19,171.0,1.274007493966698e+18,4.469169824319669,0.9383396486393386,0.195568308646228,0.02817051326214261,0.8776930761281434,0.09414019979331725
2020-06-21,173.0,1.2747602046746035e+18,3.0512723129510064,0.9692366122293962,0.21596570451955943,0.03182757311052032,0.8692681352069882,0.0989164451196354
2020-06-22,174.0,1.2750758882346762e+18,3.0415151515151515,0.9193939393939394,0.1932077575757576,0.025549090909090907,0.889789090909091,0.08466272727272728
2020-06-24,176.0,1.275817826219429e+18,3.6196660482374767,1.1792207792207792,0.1895852690166976,0.030604452690166976,0.8805102040816326,0.08888645640074212
2020-06-26,178.0,1.2765425093389988e+18,4.3150958466453675,1.351437699680511,0.1920251198083067,0.030997204472843452,0.8824125399361022,0.08659345047923322
2020-06-28,180.0,1.2772714489917934e+18,2.9302325581395348,0.9087122526900382,0.22171284276292952,0.031029503644567857,0.8800774036792781,0.08888996876084693
2020-06-30,182.0,1.277993586902512e+18,3.872645739910314,1.5112107623318385,0.19617369207772795,0.027346188340807175,0.8922603886397608,0.0803898355754858
2020-07-02,184.0,1.278724993002811e+18,3.3401626996083156,0.8885206387466105,0.1924817716179572,0.025865019584212112,0.8933211810786381,0.08081440192829166
2020-07-04,186.0,1.2794694875513887e+18,2.219849246231156,0.5753768844221105,0.23456130653266333,0.022512562814070353,0.8901281407035176,0.08736180904522614
2020-07-05,187.0,1.279818168209788e+18,2.2529644268774702,0.7608695652173914,0.23567998306041785,0.024368718238283453,0.8861787125917561,0.08945313382269905
2020-07-06,188.0,1.2801764278063875e+18,3.427194215705965,0.9407511548503715,0.21511482225346457,0.023348463546896965,0.891350271138783,0.08530247037557742
2020-07-07,189.0,1.2805365562395812e+18,2.4076662008384906,0.6204831303653424,0.2136839289279297,0.024118586544220402,0.8902974645637852,0.08558155320423239
2020-07-08,190.0,1.280878269107056e+18,3.2785782901056675,0.7898655139289145,0.2198823967339097,0.0210530739673391,0.895341018251681,0.08360134486071086
2020-07-10,192.0,1.2816395522075546e+18,2.7507552870090635,0.7079556898288016,0.21897865055387714,0.025471047331319236,0.8889977341389729,0.08552819738167171
2020-07-11,193.0,1.2819844688972854e+18,2.2311088029083357,0.6811217865489483,0.2083660867307193,0.02881615164892236,0.8877229291093223,0.08345832251363283
2020-07-12,194.0,1.2823215680785119e+18,2.3757415952537904,0.6905075807514832,0.23450926170072509,0.025985168094924193,0.8861262359920896,0.0878843111404087
2020-07-14,196.0,1.283060954259226e+18,3.447326288824848,1.3544668587896254,0.23528696765930196,0.022457893051552994,0.8907835414665386,0.08675472302273456
2020-07-16,198.0,1.2838224858484265e+18,3.6602508019830853,0.8813065033537475,0.23820539515893846,0.027559930008748908,0.8824561096529601,0.08997929425488481
2020-07-17,199.0,1.2841408251764337e+18,2.849782923299566,0.7545586107091172,0.2305,0.02351548480463097,0.8908092619392185,0.08567467438494934
2020-07-19,201.0,1.2849120302100984e+18,2.3474339035769827,0.6351477449455677,0.2186211197511664,0.027252255054432347,0.8861318818040436,0.08661959564541213
2020-07-20,202.0,1.28525517807479e+18,3.6168531928900594,1.1066491112574062,0.22602837393021727,0.025573622997586132,0.8842218564845292,0.09019969278033795
2020-07-21,203.0,1.2855875819354793e+18,5.001279426816786,1.058085977482088,0.22681993346980553,0.023424257932446263,0.8869557318321392,0.08961284544524054
2020-07-23,205.0,1.2863523345829164e+18,3.776300119094879,0.815005954743946,0.20577242953552996,0.027149067090115123,0.8856292179436285,0.08721992854307264
2020-07-24,206.0,1.2867019474314796e+18,4.098101265822785,0.9232594936708861,0.2096335838607595,0.025823971518987344,0.8887579113924051,0.08541950158227848
2020-07-25,207.0,1.287066344684621e+18,4.516320474777448,0.8601102161933023,0.2088640949554896,0.02665345485375159,0.8876150911403137,0.08573103009749894
2020-07-26,208.0,1.2873876959892751e+18,3.538094100788154,0.7363267255791737,0.21815013135896824,0.02390398853594459,0.8867444470981609,0.08935538571769765
2020-07-28,210.0,1.288167872625029e+18,3.9444323382000435,1.098932229243844,0.20132839398561778,0.02576661582044018,0.888420570930486,0.08581629984746132
2020-07-29,211.0,1.2884729802614715e+18,3.614085177254342,0.9961931953366643,0.21738203664049488,0.023086842731382347,0.8841391862955031,0.09277254342136569
2020-07-31,213.0,1.289253754057419e+18,5.34508547008547,1.5032051282051282,0.22076452991452994,0.022460470085470086,0.8837132478632479,0.09383055555555556
2020-08-01,214.0,1.2896139494118344e+18,5.292838456507521,0.9996729888816219,0.18445063767168085,0.03017053629823414,0.8841654676258992,0.08566415958142577
2020-08-02,215.0,1.289957994600249e+18,3.3827743131636607,0.9549974717680768,0.24219152199561772,0.030863812573740098,0.868740097758301,0.10036254845777853
2020-08-03,216.0,1.29032287887082e+18,4.427861579414374,1.054125998225377,0.21762493345164152,0.02674658385093168,0.8768001774622893,0.09645661047027507
2020-08-04,217.0,1.2906832938328727e+18,5.108791208791208,1.3787545787545787,0.22673457875457875,0.0289007326007326,0.8731774725274726,0.09792197802197802
2020-08-05,218.0,1.2910503153958966e+18,4.843903263994588,1.1202435312024352,0.21363103331642144,0.029246575342465754,0.8757948587857264,0.09495856587180788
2020-08-06,219.0,1.2914097844762307e+18,4.180726800778715,1.0918234912394549,0.18641951654769628,0.04386778066190786,0.8616187540558079,0.09451054510058403
2020-08-07,220.0,1.29177439637245e+18,4.972693032015066,1.051789077212806,0.2027160263653484,0.04007834274952919,0.8626455743879473,0.09727570621468927
2020-08-08,221.0,1.2921351000333512e+18,5.215674483864502,0.9404690318701142,0.18273495690519143,0.04176648626979355,0.8668047704950891,0.09142092603728202
2020-08-09,222.0,1.2924734873978225e+18,4.445418326693227,1.055245683930943,0.21452780876494024,0.032761221779548474,0.873275166002656,0.09396494023904382
2020-08-11,224.0,1.29337264926803e+18,5.915291529152915,0.7315731573157316,0.20942057205720574,0.03357865786578658,0.8721001100110012,0.09432453245324532
2020-08-12,225.0,1.2935955068899604e+18,4.691065473055994,1.0317711076004914,0.19806285764437423,0.038419167983149025,0.8666708794102159,0.09490942601369141
2020-08-13,226.0,1.293952620860365e+18,4.374472078836227,1.0086031597059284,0.19033217581730016,0.03763037697481621,0.8686134834975755,0.09375629594869389
2020-08-14,227.0,1.2943056079659208e+18,5.301195090439276,0.9880490956072352,0.2157373546511628,0.03044880490956072,0.8722139857881137,0.09733220284237727
2020-08-15,228.0,1.2946730023752745e+18,4.3379864636209815,1.1670896785109983,0.23014983079526227,0.030394035532994926,0.8719149746192892,0.09769204737732656
2020-08-16,229.0,1.2950095706386698e+18,3.606691031768344,1.0208040483553555,0.24493688501546246,0.028054821478774247,0.8714219848186675,0.10052741073938713
2020-08-18,231.0,1.2957505853385684e+18,3.225535375440499,0.8023854703171591,0.21185413391162916,0.02905963675792898,0.8799547302792085,0.0909869883437246
2020-08-20,233.0,1.2965043011980838e+18,3.629366106080207,0.9049159120310478,0.20215567054764985,0.03491440275981026,0.8709202242345838,0.09416796032772747
2020-08-21,234.0,1.2968112402175892e+18,2.7796434494195688,0.5847844112769486,0.27352261608623546,0.029546019900497513,0.8455138888888889,0.12493594527363185
2020-08-23,236.0,1.2975941502093053e+18,2.3687807545106616,0.5806451612903226,0.2296056041552761,0.027783761618370692,0.8782859486057956,0.09392728266812467
2020-08-24,237.0,1.297936176057341e+18,3.92728775046478,1.0541210493699649,0.2336597190663086,0.024601941747572815,0.8824063210080563,0.09298801900433794
2020-08-25,238.0,1.2983047597457859e+18,4.762972818855731,0.9984793765443832,0.1918436038775898,0.03392244820376354,0.8780589241589051,0.08801710701387569
2020-08-26,239.0,1.2986282365169997e+18,3.667213498945395,1.0442934145769862,0.19844258261073353,0.030227091633466138,0.8829278181392078,0.08684087180689008
2020-08-28,241.0,1.2994077136507784e+18,4.06948565776459,0.9794757665677547,0.1998742581602374,0.029956478733926806,0.881356824925816,0.08868620178041543
2020-08-29,242.0,1.2997495279892124e+18,3.014956765599439,0.868427202617434,0.22698340733816313,0.030553166627716757,0.8720869362000467,0.09735709277868661
2020-08-30,243.0,1.3001170535632397e+18,3.3762675296655877,0.6002157497303129,0.1418864077669903,0.05148824163969795,0.8635484358144553,0.08496289104638619
2020-08-31,244.0,1.300472198754789e+18,4.575936519653072,1.61099833917697,0.16986248385310945,0.03742738512640709,0.8805681860121793,0.08200036907178447
